Date,City,Cause of Death
02/11/2012,Thiotte -  Haiti,Other Accident
02/15/2012,Jacmel -  Haiti,Homicide
02/19/2012,Port-au-Prince -  Haiti,Homicide
03/15/2012,Port-au-Prince -  Haiti,Homicide
03/21/2012,Port-au-Prince -  Haiti,Homicide
04/05/2012,Cote de Fer -  Haiti,Drowning
04/10/2012,Port-au-Prince -  Haiti,Homicide
04/14/2012,Port-au-Prince -  Haiti,Homicide
05/30/2012,Port-au-Prince -  Haiti,Homicide
06/08/2012,Port-au-Prince -  Haiti,Homicide
06/12/2012,Port-au-Prince -  Haiti,Homicide
07/07/2012,Golfe de la Gonave -  Haiti,Maritime Accident
07/14/2012,Port-Au-Prince -  Haiti,Homicide
08/21/2012,Port-Au-Prince -  Haiti,Homicide
08/26/2012,L'Estere -  Haiti,Vehicle Accident - Auto
08/31/2012,Port-Au-Prince -  Haiti,Homicide
09/03/2012,Port-Au-Prince -  Haiti,Other Accident
09/18/2012,Croix-des-Bouquets -  Haiti,Homicide
10/01/2012,Port-Au-Prince -  Haiti,Homicide
12/15/2012,Port-Au-Prince -  Haiti,Homicide
12/24/2012,Cap-Haitien -  Nord -  Haiti ,Homicide
01/11/2013,Jacmel -  Haiti,Veh. Accid-Auto
01/11/2013,Jacmel -  Haiti,Veh. Accid-Auto
01/11/2013,Jacmel -  Haiti,Veh. Accid-Auto
01/11/2013,Jacmel -  Haiti,Veh. Accid-Auto
01/22/2013,Port-au-Prince -  Haiti,Homicide
03/13/2013,St. -Louis-du-Sud -  Haiti,Veh. Accid-Auto
03/28/2013,Port-au-Prince -  Haiti,Homicide
05/12/2013,Port-au-Prince -  Haiti,Homicide
06/29/2013,Port-au-Prince -  Haiti,Veh. Accid-Other
07/07/2013,Verrettes -  Haiti,Homicide
07/10/2013,Fond Des Negres -  Haiti,Veh. Accid-Bus
07/10/2013,Fond Des Negres -  Haiti,Veh. Accid-Bus
07/10/2013,Fond Des Negres -  Haiti,Veh. Accid-Bus
07/12/2013,Port-au-Prince -  Haiti,Homicide
08/30/2013,Carrefour -  Haiti,Homicide
12/04/2013,Soliette -  Fond Verrettes -  Haiti,Veh. Accid-Auto
12/16/2013,Gonaives -  Haiti,Homicide
12/31/2013,Leogane -  Haiti,Homicide
05/13/2014, Project Medishare - Port-au-Prince,Homicide
05/24/2014,Saint Marc,Homicide
06/18/2014,Port-Au-Prince,Homicide
06/18/2014,Port-au-Prince,Homicide
06/26/2014,L'Estere,Veh. Accid-Bus
06/27/2014,Cote des Arcadins,Drowning
07/07/2014,Port-au-Prince,Homicide
07/08/2014,Port-Au-Prince,Homicide
07/22/2014,Port-au-Prince,Veh. Accid-Auto
07/25/2014,Port-au-Prince,Homicide
08/02/2014,Port-au-Prince,Homicide
10/06/2014,Morne-a-Cabrit - Croix-Des-Bouquets,Veh. Accid-Motorcy.
10/13/2014,Onaville,Homicide
11/17/2014,Port au Prince,Homicide
12/06/2014,Carrefour Marassa - Port-au-Prince,Homicide
12/12/2014,Port-Au-Prince,Homicide
12/20/2014,Mirebalais,Drug-Related
03/16/2015,Port-Au-Prince,Homicide
04/19/2015,Titanyen,Veh. Accid-Auto
05/04/2015,Port-Au-Prince,Homicide
05/20/2015,Port-au-Prince,Homicide
05/26/2015,Port-Au-Prince,Homicide
07/12/2015,Port-au-Prince,Homicide
07/18/2015,Port-au-Prince,Homicide
08/26/2015,Port-au-Prince,Homicide
09/02/2015,Belladere,Veh. Accid-Auto
10/10/2015,Port-au-Prince,Homicide
10/29/2015,Port-au-Prince,Veh. Accid-Auto
11/18/2015,Saint Marc,Homicide
12/09/2015,Port-au-Prince,Veh. Accid-Auto
12/28/2015,Port-au-Prince,Homicide
01/15/2016,Petion-Ville,Homicide
01/27/2016,Port-au-Prince,Homicide
02/09/2016,Gonaives,Homicide
03/15/2016,Vieux Bourg D'Aquin,Veh. Accid-Auto
03/30/2016,Croix Des Bouquets,Drowning
04/12/2016,Cabaret,Veh. Accid-Auto
08/26/2016,Petit-Goave -  Ouest,Veh. Accid-Auto
08/27/2016,Port-au-Prince -  Ouest,Homicide
08/30/2016,Port-au-Prince -  Ouest,Homicide
09/12/2016,Delmas -  Ouest ,Other Accident
09/29/2016,Port-au-Prince -  Ouest,Homicide
10/11/2016,Cabaret -  Ouest,Undetermined/Unknown
11/13/2016,Petion-Ville -  Ouest,Suicide
03/17/2017,Tabarre,Homicide
04/16/2017,Gressier,Homicide
06/03/2017,Port-au-Prince,Homicide
06/16/2017,Acul du Nord,Homicide
07/17/2017,Montrouis,Drowning
09/05/2017,Gonaives,Veh. Accid-Auto
09/18/2017,Arcahaie,Homicide
09/27/2017,Petion-Ville,Homicide
12/04/2017,Desdunes,Veh. Accid-Pedestr.
12/04/2017,Tabarre,Homicide
01/19/2018,Jacmel -  Sud-Est,Veh. Accid-Auto
02/21/2018,Titanyen -  Ouest,Homicide
03/18/2018,Port-au-Prince -  Ouest,Homicide
06/19/2018,Petion Ville -  Ouest,Homicide



