Date,City,Cause of Death
05/16/2003,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
05/16/2003,Tijuana -  Baja California Norte -  Mexico,Suicide
05/17/2003,Ciudad Juarez -  Chihuahua -  Mexico,Other Accident
05/24/2003,Benito Juarez -  Quintana Roo -  Mexico,Homicide
05/24/2003,Mazatlan -  Sinaloa -  Mexico,Homicide
05/25/2003,Marina San Carlos -  Guaymas -  Sonora -  Mexico,Maritime Accident
05/25/2003,Mazatlan -  Sinaloa -  Mexico,Suicide
06/01/2003,Playa Punta Piedra -  Ensenada -  Baja California Norte -  Mexico,Drowning
06/01/2003,Playa Punta Piedra -  Ensenada -  Baja California Norte -  Mexico,Drowning
06/01/2003,Playa Punta Piedra -  Ensenada -  Baja California Norte -  Mexico,Drowning
06/03/2003,Tijuana -  Baja California Norte -  Mexico,Suicide
06/06/2003,Mexico City -  Distrito Federal -  Mexico,Veh. Accident-Auto
06/09/2003,Uruapan -  Michoacan -  Mexico,Other Accident
06/10/2003,Cancun -  Quintana Roo -  Mexico,Suicide
06/10/2003,Cancun -  Quintana Roo -  Mexico,Other Accident
06/11/2003,San Jose Del Cabo -  Baja California Sur -  Mexico,Drowning
06/17/2003,Distrito Federal -  Mexico,Homicide
06/17/2003,Off Road To Majahua -  Troncones -  Guerrero -  Mexico,Veh. Accident-Auto
06/18/2003,Monterrey-laredo Highway -  Km 166 -  Vallecillo -  Nuevo Leon -  Mexico,Veh. Accident-Auto
06/21/2003,Colonia Alamo Industrial -  Guadalajara -  Jalisco -  Mexico,Homicide
06/22/2003,Calle 60 Por 57 -  Merida -  Yucatan -  Mexico,Drowning
06/25/2003,Cancun -  Quintana Roo -  Mexico,Drowning
06/25/2003,Playa Del Carmen -  Quintana Roo -  Mexico,Drowning
06/25/2003,Playa Del Carmen -  Quintana Roo -  Mexico,Drowning
06/29/2003,Jojutla -  Morelos -  Mexico,Drowning
06/30/2003,Higway 57 -  Km 26+500 -  Arteaga -  Coahuila -  Mexico,Veh. Accident-Auto
06/30/2003,San Luis De La Paz Highway -  Guanajuato -  Mexico,Veh. Accident-Auto
07/01/2003,Km.40 Freeway Guadalajara-barra De Navidad -  Jalisco -  Mexico,Veh. Accident-Auto
07/03/2003,Tijuana -  Baja California Norte -  Mexico,Homicide
07/04/2003,Chihuahua -  Chihuahua -  Mexico,Veh. Accident-Auto
07/05/2003,Cancun-playa Del Carmen -  Highway Km. 294 X 300 -  Quintana Roo -  Mexico,Veh. Accident-Auto
07/05/2003,Delicias Municipal Police Detention Facility -  Ciudad Juarez -  Chihuahua -  Mexico,Drug-Related
07/05/2003,Km 91.5 Highway Guadalajara-colima -  Jalisco -  Mexico,Veh. Accident-Auto
07/06/2003,Rosarito -  Baja California Norte -  Mexico,Veh. Accident-Motorcycle
07/06/2003,San Quintin -  Ensenada -  Baja California Norte -  Mexico,Veh. Accident-Auto
07/07/2003,Highway 49 -  Salinas De Hidalgo -  San Luis Potosi -  Mexico,Veh. Accident-Auto
07/07/2003,Highway 49 -  Salinas De Hidalgo -  San Luis Potosi -  Mexico,Veh. Accident-Auto
07/08/2003,Chen Rio Beach -  Cozumel -  Quintana Roo -  Mexico,Drowning
07/09/2003,San Nicolas De Los Garza -  Nuevo Leon -  Mexico,Homicide
07/11/2003,Loreto -  Baja California Sur -  Mexico,Veh. Accident-Auto
07/12/2003,Patzcuaro-morelia Highway -  Michoacan -  Mexico,Veh. Accident-Auto
07/13/2003,Isla Mujeres -  Quintana Roo -  Mexico,Homicide
07/14/2003,Playa Del Carmen -  Quintana Roo -  Mexico,Drowning
07/17/2003,Guadalajara -  Jalisco -  Mexico,Suicide
07/17/2003,Sonoyta -  Sonora -  Mexico,Suicide
07/18/2003,Ecatepec -  Estado De Mexico -  Mexico,Veh. Accident-Auto
07/18/2003,Highway 57 -  Los Chorros -  Galena -  Nuevo Leon -  Mexico,Veh. Accident-Auto
07/20/2003,La Noria -  Acatlan -  Puebla -  Mexico,Homicide
07/20/2003,Tijuana -  Baja California Norte -  Mexico,Homicide
07/21/2003,Ciudad Juarez -  Chihuahua -  Mexico,Veh. Accident-Auto
07/21/2003,Monterrey -  Nuevo Leon -  Mexico,Veh. Accident-Auto
07/21/2003,Reynosa-monterrey Highway -  Km 437 -  Cadereyta Jimenez -  Nuevo Leon -  Mexico,Veh. Accident-Auto
07/25/2003,Playa Del Carmen -  Quintana Roo -  Mexico,Drowning
07/28/2003,Mexico-san Luis De La Paz Federal Highway -  Guanajuato -  Mexico,Veh. Accident-Auto
08/01/2003,Janos-agua Prieta Highway -  Mexico,Veh. Accident-Auto
08/01/2003,Janos-agua Prieta Highway -  Mexico,Veh. Accident-Auto
08/02/2003,Francisco I. Madero Dam In Rosales -  Chihuahua -  Mexico,Drowning
08/02/2003,Tijuana -  Baja Califoenia Norte -  Mexico,Veh. Accident-Auto
08/02/2003,Tijuana -  Baja California Norte -  Mexico,Veh. Accident-Auto
08/03/2003,Km 120 -  Monterrey-laredo Highway -  Vallecillo -  Nuevo Leon -  Mexico,Veh. Accident-Auto
08/05/2003,Juarez-chihuahua Highway -  Chihuahua -  Mexico,Veh. Accident-Auto
08/05/2003,Juarez-chihuahua Highway -  Chihuahua -  Mexico,Veh. Accident-Auto
08/06/2003,Riviera Maya -  Quintana Roo -  Mexico,Other Accident
08/06/2003,San Nicolas De Los Garza -  Nuevo Leon -  Mexico,Veh. Accident-Auto
08/10/2003,Highway Guaymas-hermosillo Km 429 -  Hermosillo -  Mexico,Veh. Accident-Auto
08/16/2003,Tijuana -  Baja California Norte -  Mexico,Natural Disaster
08/18/2003,Tijuana -  Baja California Norte -  Mexico,Homicide
08/20/2003,Navojoa -  Sonora -  Mexico,Veh. Accident-Auto
08/25/2003,Tijuana -  Baja California Norte -  Mexico,Homicide
08/26/2003,Playas De Tijuana -  Tijuana -  Baja California Norte -  Mexico,Homicide
08/30/2003,Acapulco -  Guerrero -  Mexico,Veh. Accident-Auto
09/07/2003,Col. San Luis -  Mexico,Homicide
09/07/2003,Uruapan -  Michoacan -  Mexico,Homicide
09/11/2003,Tijuana -  Baja California Norte -  Mexico,Homicide
09/13/2003,General Teran -  Nuevo Leon -  Mexico,Drowning
09/14/2003,Puerto Vallarta -  Jalisco -  Mexico,Homicide
09/20/2003,Sabinas Hidalgo -  Nuevo Leon -  Mexico,Veh. Accident-Auto
09/20/2003,Sabinas Hidalgo -  Nuevo Leon -  Mexico,Veh. Accident-Auto
09/26/2003,Manzanillo -  Colima -  Mexico,Other Accident
09/27/2003,Tijuana -  Baja California Norte -  Mexico,Veh. Accident-Motorcycle
09/29/2003,Playa Santa Maria -  Cabo San Lucas -  Baja Claifornia Sur -  Mexico,Drowning
09/29/2003,Playas De Rosarito -  Baja California Norte -  Mexico,Drug-Related
09/30/2003,Los Cabos -  Baja California Sur -  Mexico,Drowning
10/04/2003,Guadalajara -  Jalisco -  Mexico,Veh. Accident-Pedestrian
10/05/2003,Ciudad Juarez -  Chihuahua -  Mexico,Drug-Related
10/19/2003,Huasca De Ocampo -  Hidalgo -  Mexico,Homicide
10/21/2003,Guadalajara -  Jalisco -  Mexico,Other Accident
10/26/2003,Frente De Bahia De Los Angeles -  San Quintin -  Baja California Norte -  Mexico,Drowning
10/26/2003,Mulege -  Baja California Sur -  Mexico,Drowning
10/26/2003,Tortuga Beach -  Los Cabos -  Baja California Sur -  Mexico,Drowning
10/28/2003,Tecate -  Baja California Norte -  Mexico,Homicide
10/29/2003,Puerto Penasco -  Sonora -  Mexico,Drowning
11/02/2003,Rio Bravo -  Tamaulipas -  Mexico,Homicide
11/09/2003,Playa La Lobera -  Isla Espiritu Santo -  La Paz -  Baja California Sur -  Mexico,Drowning
11/13/2003,Zapopan -  Jalisco -  Mexico,Suicide
11/15/2003,Ciudad Victoria -  Tamaulipas -  Mexico,Veh. Accident-Auto
11/18/2003,Tijuana -  Baja California Norte -  Mexico,Veh. Accident-Auto
11/19/2003,Aquismon -  San Luis Potosi -  Mexico,Other Accident
11/21/2003,Ojos Negros -  Baja Califronia Norte -  Mexico,Veh. Accident-Motorcycle
11/25/2003,Tijuana -  Baja California Norte -  Mexico,Homicide
11/27/2003,199 Km National Highway -  Nuevo Laredo -  Tamaulipas -  Mexico,Veh. Accident-Auto
12/05/2003,Santa Rosalia -  Baja California Sur -  Mexico,Suicide
12/08/2003,Manzanillo -  Colima -  Mexico,Natural Disaster
12/12/2003,Between Martinica And Loma Linda -  San Juan De Los Lagos -  Jalisco -  Mexico,Veh. Accident-Auto
12/13/2003,Highway Guaymas-hermosillo -  Guaymas -  Sonora -  Mexico,Air Accident
12/13/2003,Highway Guaymas-hermosillo -  Guaymas -  Sonora -  Mexico,Air Accident
12/14/2003,Cuernavaca -  Morelos -  Mexico,Suicide
12/18/2003,Abasolo-cueramaro Highway -  Guanajuato -  Mexico,Veh. Accident-Auto
12/18/2003,Ajijic -  Chapala -  Jalisco -  Mexico,Natural Disaster
12/20/2003,Akumal -  Quintana Roo -  Mexico,Veh. Accident-Auto
12/20/2003,Akumal -  Quintana Roo -  Mexico,Veh. Accident-Auto
12/20/2003,Akumal -  Quintana Roo -  Mexico,Veh. Accident-Auto
12/22/2003,Km 135+100 -  San Luis Potosi-queretaro Highway -  Mexico,Veh. Accident-Auto
12/22/2003,Km 135+100 -  San Luis Potosi-queretaro Highway -  Mexico,Veh. Accident-Auto
12/22/2003,Santa Rosa-la Barca Freeway -  Poncitlan -  Jalisco -  Mexico,Veh. Accident-Auto
12/25/2003,Acapulco -  Guerrero -  Mexico,Other Accident
12/25/2003,Km 87 Mexico-cuernavaca Highway -  Cuernavaca -  Morelos -  Mexico,Veh. Accident-Auto
12/25/2003,Km 87 Mexico-cuernavaca Highway -  Cuernavaca -  Morelos -  Mexico,Veh. Accident-Auto
12/28/2003,Enseada -  Baja California Norte -  Mexico,Homicide
12/31/2003,Tijuana -  Baja California Norte -  Mexico,Homicide
01/02/2004,Highway 54 -  Km 120 -  Villa De Cos -  Zacatecas -  Mexico,Veh. Accident-Auto
01/04/2004,Lazaro Cardenas -  Michoacan -  Mexico,Drowning
01/04/2004,Sanatorio Lourdes -  Navojoa -  Sonora -  Mexico,Veh. Accident-Auto
01/06/2004,Cozumel -  Quintana Roo -  Mexico,Drowning
01/07/2004,Ciudad Mante -  Tamaulipas -  Mexico,Other Accident
01/07/2004,Ixtapa -  Zihuatanejo -  Guerrero -  Mexico,Drowning
01/08/2004,Acapulco -  Guerrero -  Mexico,Suicide
01/09/2004,Tecate -  Baja California Norte -  Mexico,Veh. Accident-Auto
01/14/2004,Highway 45 -  Km 245 -  Concepcion Deloro -  Zacatecas -  Mexico,Veh. Accident-Auto
01/14/2004,Highway 45 -  Km 245 -  Concepcion Deloro -  Zacatecas -  Mexico,Veh. Accident-Auto
01/15/2004,San Quintin -  Baja California Norte -  Mexico,Suicide
01/18/2004,Ensenada -  Baja California Norte -  Mexico,Drowning
01/18/2004,San Miguel De Allende -  Guanajuato -  Mexico,Other Accident
01/18/2004,San Miguel De Allende -  Guanajuato -  Mexico,Other Accident
01/18/2004,Tijuana -  Baja California Norte -  Mexico,Veh. Accident-Auto
01/19/2004,Cozumel -  Quintana Roo -  Mexico,Drowning
01/19/2004,Highway Guadalajara-maravatio -  Km 411 -  Jalisco -  Mexico,Veh. Accident-Auto
01/19/2004,Matehuala -  San Luis Potosi -  Mexico,Veh. Accident-Pedestrian
01/21/2004,Cozumel -  Quintana Roo -  Mexico,Maritime Accident
01/23/2004,Vicente Guerrero -  Baja California Norte -  Mexico,Veh. Accident-Motorcycle
01/24/2004,Km 2 Cd Victoria-matamoros Highway -  Guemez -  Tamaulipas -  Mexico,Veh. Accident-Motorcycle
01/25/2004,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
01/28/2004,Red Cross Rosarito -  Baja California Norte -  Mexico,Veh. Accident-Auto
01/30/2004,Blvd. Francisco Medina Ascencio S/n -  Puerto Vallarta -  Jalisco -  Mexico,Veh. Accident-Auto
01/30/2004,Reynosa -  Tamaulipas -  Mexico,Homicide
02/04/2004,Cancun -  Quintana Roo -  Mexico,Drowning
02/04/2004,Tijuana -  Baja California Norte -  Mexico,Homicide
02/04/2004,Tijuana -  Baja California Norte -  Mexico,Homicide
02/06/2004,Merida -  Yucatan -  Mexico,Suicide
02/07/2004,Fernando Moreno Pena Crossroad Km 07-400 -  Tecoman -  Colima -  Mexico,Veh. Accident-Auto
02/10/2004,Floores Magon-villahumada Highway -  Chihuahua -  Mexico,Veh. Accident-Auto
02/10/2004,Tijuana -  Baja California Norte -  Mexico,Homicide
02/10/2004,Tijuana -  Baja California Norte -  Mexico,Homicide
02/12/2004,Camino A Escudero Y Camino Viejo A San Jose -  Cd Juarez -  Mexico,Homicide
02/13/2004,Tulum Ave Sur No. 260 -  Cancun -  Quintana Roo -  Mexico,Veh. Accident-Auto
02/14/2004,Playas De Tijuana -  Baja California Norte -  Mexico,Homicide
02/19/2004,Barranca De Amanalco -  Cuernavaca -  Morelos -  Mexico,Other Accident
02/19/2004,Carretera Benito Juarez Km. 86.7 -  Angostura -  Sinaloa -  Mexico,Veh. Accident-Auto
02/20/2004,Cancun -  Quintana Roo -  Mexico,Veh. Accident-Auto
02/22/2004,Colonia Jardin -  Nuevo Laredo -  Tamaulipas -  Mexico,Veh. Accident-Auto
02/23/2004,Tijuana -  Baja California Norte -  Mexico,Homicide
02/26/2004,Boulevard Honduras Crossing -  Fracc. Santa Fe -  Guadalarajara -  Jalisco -  Mexico,Veh. Accident-Pedestrian
03/04/2004,Mexicali -  Baja Caliifornia Norte -  Mexico,Suicide
03/07/2004,Sonoyta -  Sonora -  Mexico,Veh. Accident-Auto
03/13/2004,Rosarito -  Baja Calif0rnia Norte -  Mexico,Veh. Accident-Auto
03/16/2004,Cancun -  Quintana Roo -  Mexico,Veh. Accident-Bus
03/16/2004,Tulum -  Quintana Roo -  Mexico,Drowning
03/17/2004,Km 14 Freeway Acatlan De Juarez - Zacoalco De Torres -  Jalisco -  Mexico,Veh. Accident-Auto
03/18/2004,Kukulcan Blvd. -  Cancun -  Quitana Roo -  Mexico,Other Accident
03/18/2004,Matamoros -  Tamaulipas,Other Accident
03/18/2004,Rincon De Guayabitos -  Nayarit -  Mexico,Drowning
03/21/2004,Col Guerrero -  Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
